deadline_success_ratio,execution_time,log,mean_best_effort,mean_deadline,median_best_effort,median_deadline,no_batches,no_best_effort,no_deadline,no_workers,scheduler,seed,std_best_effort,std_deadline,strictness,total_time
0.30625,1169.40526295,True,0.995271224381,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,aware,9.0,0.0493931157995,0.0,0.4,1200.0
0.41875,1169.40526295,True,0.995271224381,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,aware,9.0,0.0493931157995,0.0,0.6,1200.0
0.5125,1169.40526295,True,0.995271224381,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,aware,9.0,0.0493931157995,0.0,0.8,1200.0
0.5875,1169.40526295,True,0.995271224381,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,aware,9.0,0.0493931157995,0.0,1.0,1200.0
0.0,33.7601089478,True,0.997346154149,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,9.0,0.0300939846232,0.0,0.0,1200.0
0.1375,33.7601089478,True,0.997346154149,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,9.0,0.0300939846232,0.0,0.2,1200.0
0.2375,33.7601089478,True,0.997346154149,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,9.0,0.0300939846232,0.0,0.4,1200.0
0.29375,33.7601089478,True,0.997346154149,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,9.0,0.0300939846232,0.0,0.6,1200.0
0.35,33.7601089478,True,0.997346154149,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,9.0,0.0300939846232,0.0,0.8,1200.0
0.36875,33.7601089478,True,0.997346154149,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,9.0,0.0300939846232,0.0,1.0,1200.0
0.00625,479.031980991,True,0.998268972989,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,aware,10.0,0.0342591653531,0.0,0.0,1200.0
0.2125,479.031980991,True,0.998268972989,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,aware,10.0,0.0342591653531,0.0,0.2,1200.0
0.46875,479.031980991,True,0.998268972989,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,aware,10.0,0.0342591653531,0.0,0.4,1200.0
0.575,479.031980991,True,0.998268972989,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,aware,10.0,0.0342591653531,0.0,0.6,1200.0
0.6375,479.031980991,True,0.998268972989,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,aware,10.0,0.0342591653531,0.0,0.8,1200.0
0.69375,479.031980991,True,0.998268972989,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,aware,10.0,0.0342591653531,0.0,1.0,1200.0
0.0125,24.4105710983,True,0.996491508294,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,10.0,0.0471044018645,0.0,0.0,1200.0
0.2375,24.4105710983,True,0.996491508294,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,10.0,0.0471044018645,0.0,0.2,1200.0
0.36875,24.4105710983,True,0.996491508294,1.0,1.0,1.0,2600.0,2440.0,160.0,200.0,saware,10.0,0.0471044018645,0.0,0.4,1200.0
