deadline_success_ratio,execution_time,mean_best_effort,mean_deadline,median_best_effort,median_deadline,no_batches,no_best_effort,no_deadline,no_workers,scheduler,seed,std_best_effort,std_deadline,strictness,total_time
0.28125,116.633096218,0.930105967925,0.88188210838,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,48.0,0.251131353599,0.299841258718,0.8,2400.0
0.353125,116.633096218,0.930105967925,0.88188210838,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,48.0,0.251131353599,0.299841258718,1.0,2400.0
0.003125,114.305008173,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,49.0,0.0,0.0,0.0,2400.0
0.5125,114.305008173,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,49.0,0.0,0.0,0.2,2400.0
0.709375,114.305008173,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,49.0,0.0,0.0,0.4,2400.0
0.85,114.305008173,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,49.0,0.0,0.0,0.6,2400.0
0.9125,114.305008173,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,49.0,0.0,0.0,0.8,2400.0
0.940625,114.305008173,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,49.0,0.0,0.0,1.0,2400.0
0.0,110.450068951,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,49.0,0.0,0.0,0.0,2400.0
0.03125,110.450068951,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,49.0,0.0,0.0,0.2,2400.0
0.084375,110.450068951,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,49.0,0.0,0.0,0.4,2400.0
0.14375,110.450068951,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,49.0,0.0,0.0,0.6,2400.0
0.278125,110.450068951,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,49.0,0.0,0.0,0.8,2400.0
0.496875,110.450068951,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,49.0,0.0,0.0,1.0,2400.0
0.0,110.249017,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,49.0,0.0,0.0,0.0,2400.0
0.096875,110.249017,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,49.0,0.0,0.0,0.2,2400.0
0.334375,110.249017,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,49.0,0.0,0.0,0.4,2400.0
0.490625,110.249017,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,49.0,0.0,0.0,0.6,2400.0
0.63125,110.249017,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,49.0,0.0,0.0,0.8,2400.0
0.709375,110.249017,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,49.0,0.0,0.0,1.0,2400.0
0.0062893081761,285.547056913,1.0,1.0,1.0,1.0,4200.0,3859.0,318.0,200.0,deadline,50.0,0.0,0.0,0.0,2400.0
0.349056603774,285.547056913,1.0,1.0,1.0,1.0,4200.0,3859.0,318.0,200.0,deadline,50.0,0.0,0.0,0.2,2400.0
0.544025157233,285.547056913,1.0,1.0,1.0,1.0,4200.0,3859.0,318.0,200.0,deadline,50.0,0.0,0.0,0.4,2400.0
0.635220125786,285.547056913,1.0,1.0,1.0,1.0,4200.0,3859.0,318.0,200.0,deadline,50.0,0.0,0.0,0.6,2400.0
0.672955974843,285.547056913,1.0,1.0,1.0,1.0,4200.0,3859.0,318.0,200.0,deadline,50.0,0.0,0.0,0.8,2400.0
0.707547169811,285.547056913,1.0,1.0,1.0,1.0,4200.0,3859.0,318.0,200.0,deadline,50.0,0.0,0.0,1.0,2400.0
0.0,294.028776884,1.0,1.0,1.0,1.0,4200.0,3859.0,318.0,200.0,fair,50.0,0.0,0.0,0.0,2400.0
0.059748427673,294.028776884,1.0,1.0,1.0,1.0,4200.0,3859.0,318.0,200.0,fair,50.0,0.0,0.0,0.2,2400.0
0.103773584906,294.028776884,1.0,1.0,1.0,1.0,4200.0,3859.0,318.0,200.0,fair,50.0,0.0,0.0,0.4,2400.0
0.182389937107,294.028776884,1.0,1.0,1.0,1.0,4200.0,3859.0,318.0,200.0,fair,50.0,0.0,0.0,0.6,2400.0
0.292452830189,294.028776884,1.0,1.0,1.0,1.0,4200.0,3859.0,318.0,200.0,fair,50.0,0.0,0.0,0.8,2400.0
0.418238993711,294.028776884,1.0,1.0,1.0,1.0,4200.0,3859.0,318.0,200.0,fair,50.0,0.0,0.0,1.0,2400.0
0.0062893081761,281.597392082,1.0,1.0,1.0,1.0,4200.0,3859.0,318.0,200.0,saware,50.0,0.0,0.0,0.0,2400.0
0.106918238994,281.597392082,1.0,1.0,1.0,1.0,4200.0,3859.0,318.0,200.0,saware,50.0,0.0,0.0,0.2,2400.0
0.286163522013,281.597392082,1.0,1.0,1.0,1.0,4200.0,3859.0,318.0,200.0,saware,50.0,0.0,0.0,0.4,2400.0
0.399371069182,281.597392082,1.0,1.0,1.0,1.0,4200.0,3859.0,318.0,200.0,saware,50.0,0.0,0.0,0.6,2400.0
0.474842767296,281.597392082,1.0,1.0,1.0,1.0,4200.0,3859.0,318.0,200.0,saware,50.0,0.0,0.0,0.8,2400.0
0.531446540881,281.597392082,1.0,1.0,1.0,1.0,4200.0,3859.0,318.0,200.0,saware,50.0,0.0,0.0,1.0,2400.0
0.003125,136.645626068,0.994191414064,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,51.0,0.0755696507484,0.0,0.0,2400.0
0.2875,136.645626068,0.994191414064,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,51.0,0.0755696507484,0.0,0.2,2400.0
0.428125,136.645626068,0.994191414064,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,51.0,0.0755696507484,0.0,0.4,2400.0
0.48125,136.645626068,0.994191414064,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,51.0,0.0755696507484,0.0,0.6,2400.0
0.54375,136.645626068,0.994191414064,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,51.0,0.0755696507484,0.0,0.8,2400.0
0.5875,136.645626068,0.994191414064,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,51.0,0.0755696507484,0.0,1.0,2400.0
0.0,119.72356987,0.99954467354,0.991945989812,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,51.0,0.0164789778168,0.0623230937085,0.0,2400.0
0.0125,119.72356987,0.99954467354,0.991945989812,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,51.0,0.0164789778168,0.0623230937085,0.2,2400.0
0.0375,119.72356987,0.99954467354,0.991945989812,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,51.0,0.0164789778168,0.0623230937085,0.4,2400.0
0.096875,119.72356987,0.99954467354,0.991945989812,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,51.0,0.0164789778168,0.0623230937085,0.6,2400.0
0.196875,119.72356987,0.99954467354,0.991945989812,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,51.0,0.0164789778168,0.0623230937085,0.8,2400.0
0.334375,119.72356987,0.99954467354,0.991945989812,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,51.0,0.0164789778168,0.0623230937085,1.0,2400.0
0.00625,107.060787916,0.999379772272,0.998749779308,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,51.0,0.0205966905725,0.0153079959247,0.0,2400.0
0.0625,107.060787916,0.999379772272,0.998749779308,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,51.0,0.0205966905725,0.0153079959247,0.2,2400.0
0.190625,107.060787916,0.999379772272,0.998749779308,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,51.0,0.0205966905725,0.0153079959247,0.4,2400.0
0.309375,107.060787916,0.999379772272,0.998749779308,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,51.0,0.0205966905725,0.0153079959247,0.6,2400.0
0.40625,107.060787916,0.999379772272,0.998749779308,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,51.0,0.0205966905725,0.0153079959247,0.8,2400.0
0.459375,107.060787916,0.999379772272,0.998749779308,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,51.0,0.0205966905725,0.0153079959247,1.0,2400.0
0.0,141.253645897,0.826804123711,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,52.0,0.378416522796,0.0,0.0,2400.0
0.15,141.253645897,0.826804123711,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,52.0,0.378416522796,0.0,0.2,2400.0
0.246875,141.253645897,0.826804123711,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,52.0,0.378416522796,0.0,0.4,2400.0
0.31875,141.253645897,0.826804123711,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,52.0,0.378416522796,0.0,0.6,2400.0
0.371875,141.253645897,0.826804123711,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,52.0,0.378416522796,0.0,0.8,2400.0
0.421875,141.253645897,0.826804123711,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,52.0,0.378416522796,0.0,1.0,2400.0
0.0,85.7195670605,0.999167009395,0.963763517922,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,52.0,0.0203124273789,0.140643571599,0.0,2400.0
0.003125,85.7195670605,0.999167009395,0.963763517922,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,52.0,0.0203124273789,0.140643571599,0.2,2400.0
0.025,85.7195670605,0.999167009395,0.963763517922,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,52.0,0.0203124273789,0.140643571599,0.4,2400.0
0.09375,85.7195670605,0.999167009395,0.963763517922,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,52.0,0.0203124273789,0.140643571599,0.6,2400.0
0.19375,85.7195670605,0.999167009395,0.963763517922,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,52.0,0.0203124273789,0.140643571599,0.8,2400.0
0.365625,85.7195670605,0.999167009395,0.963763517922,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,52.0,0.0203124273789,0.140643571599,1.0,2400.0
0.0,101.516767979,0.998422233988,0.996518827921,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,52.0,0.0296394117098,0.0227804642429,0.0,2400.0
0.034375,101.516767979,0.998422233988,0.996518827921,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,52.0,0.0296394117098,0.0227804642429,0.2,2400.0
0.1875,101.516767979,0.998422233988,0.996518827921,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,52.0,0.0296394117098,0.0227804642429,0.4,2400.0
0.25625,101.516767979,0.998422233988,0.996518827921,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,52.0,0.0296394117098,0.0227804642429,0.6,2400.0
0.321875,101.516767979,0.998422233988,0.996518827921,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,52.0,0.0296394117098,0.0227804642429,0.8,2400.0
0.371875,101.516767979,0.998422233988,0.996518827921,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,52.0,0.0296394117098,0.0227804642429,1.0,2400.0
0.003125,126.262665033,0.603092783505,0.998967970959,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,53.0,0.489256454213,0.0184326280703,0.0,2400.0
0.240625,126.262665033,0.603092783505,0.998967970959,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,53.0,0.489256454213,0.0184326280703,0.2,2400.0
0.3625,126.262665033,0.603092783505,0.998967970959,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,53.0,0.489256454213,0.0184326280703,0.4,2400.0
0.4375,126.262665033,0.603092783505,0.998967970959,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,53.0,0.489256454213,0.0184326280703,0.6,2400.0
0.465625,126.262665033,0.603092783505,0.998967970959,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,53.0,0.489256454213,0.0184326280703,0.8,2400.0
0.503125,126.262665033,0.603092783505,0.998967970959,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,53.0,0.489256454213,0.0184326280703,1.0,2400.0
0.0,85.4057199955,0.999558464621,0.944624299196,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,53.0,0.0129916112922,0.175480754063,0.0,2400.0
0.0,85.4057199955,0.999558464621,0.944624299196,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,53.0,0.0129916112922,0.175480754063,0.2,2400.0
0.015625,85.4057199955,0.999558464621,0.944624299196,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,53.0,0.0129916112922,0.175480754063,0.4,2400.0
0.053125,85.4057199955,0.999558464621,0.944624299196,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,53.0,0.0129916112922,0.175480754063,0.6,2400.0
0.13125,85.4057199955,0.999558464621,0.944624299196,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,53.0,0.0129916112922,0.175480754063,0.8,2400.0
0.315625,85.4057199955,0.999558464621,0.944624299196,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,53.0,0.0129916112922,0.175480754063,1.0,2400.0
0.003125,92.2925870419,0.997343631597,0.983574959179,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,53.0,0.0415999408247,0.0698924763428,0.0,2400.0
0.00625,92.2925870419,0.997343631597,0.983574959179,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,53.0,0.0415999408247,0.0698924763428,0.2,2400.0
0.0875,92.2925870419,0.997343631597,0.983574959179,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,53.0,0.0415999408247,0.0698924763428,0.4,2400.0
0.16875,92.2925870419,0.997343631597,0.983574959179,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,53.0,0.0415999408247,0.0698924763428,0.6,2400.0
0.25,92.2925870419,0.997343631597,0.983574959179,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,53.0,0.0415999408247,0.0698924763428,0.8,2400.0
0.309375,92.2925870419,0.997343631597,0.983574959179,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,53.0,0.0415999408247,0.0698924763428,1.0,2400.0
0.0125,368.279191971,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,54.0,0.0,0.0,0.0,2400.0
0.43125,368.279191971,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,54.0,0.0,0.0,0.2,2400.0
0.64375,368.279191971,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,54.0,0.0,0.0,0.4,2400.0
0.73125,368.279191971,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,54.0,0.0,0.0,0.6,2400.0
0.759375,368.279191971,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,54.0,0.0,0.0,0.8,2400.0
0.79375,368.279191971,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,54.0,0.0,0.0,1.0,2400.0
0.00625,353.600630045,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,54.0,0.0,0.0,0.0,2400.0
0.11875,353.600630045,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,54.0,0.0,0.0,0.2,2400.0
0.209375,353.600630045,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,54.0,0.0,0.0,0.4,2400.0
0.303125,353.600630045,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,54.0,0.0,0.0,0.6,2400.0
0.4,353.600630045,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,54.0,0.0,0.0,0.8,2400.0
0.5375,353.600630045,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,54.0,0.0,0.0,1.0,2400.0
0.00625,366.815725803,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,54.0,0.0,0.0,0.0,2400.0
0.1875,366.815725803,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,54.0,0.0,0.0,0.2,2400.0
0.409375,366.815725803,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,54.0,0.0,0.0,0.4,2400.0
0.5125,366.815725803,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,54.0,0.0,0.0,0.6,2400.0
0.596875,366.815725803,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,54.0,0.0,0.0,0.8,2400.0
0.640625,366.815725803,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,54.0,0.0,0.0,1.0,2400.0
0.009375,344.852900028,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,55.0,0.0,0.0,0.0,2400.0
0.559375,344.852900028,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,55.0,0.0,0.0,0.2,2400.0
0.78125,344.852900028,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,55.0,0.0,0.0,0.4,2400.0
0.890625,344.852900028,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,55.0,0.0,0.0,0.6,2400.0
0.94375,344.852900028,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,55.0,0.0,0.0,0.8,2400.0
0.965625,344.852900028,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,55.0,0.0,0.0,1.0,2400.0
0.0,329.813848972,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,55.0,0.0,0.0,0.0,2400.0
0.109375,329.813848972,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,55.0,0.0,0.0,0.2,2400.0
0.175,329.813848972,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,55.0,0.0,0.0,0.4,2400.0
0.265625,329.813848972,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,55.0,0.0,0.0,0.6,2400.0
0.371875,329.813848972,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,55.0,0.0,0.0,0.8,2400.0
0.54375,329.813848972,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,55.0,0.0,0.0,1.0,2400.0
0.0,344.329658031,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,55.0,0.0,0.0,0.0,2400.0
0.175,344.329658031,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,55.0,0.0,0.0,0.2,2400.0
0.428125,344.329658031,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,55.0,0.0,0.0,0.4,2400.0
0.584375,344.329658031,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,55.0,0.0,0.0,0.6,2400.0
0.675,344.329658031,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,55.0,0.0,0.0,0.8,2400.0
0.728125,344.329658031,1.0,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,55.0,0.0,0.0,1.0,2400.0
0.0031847133758,128.468214989,0.875891328378,1.0,1.0,1.0,4200.0,3834.0,314.0,200.0,deadline,56.0,0.329650366976,0.0,0.0,2400.0
0.207006369427,128.468214989,0.875891328378,1.0,1.0,1.0,4200.0,3834.0,314.0,200.0,deadline,56.0,0.329650366976,0.0,0.2,2400.0
0.331210191083,128.468214989,0.875891328378,1.0,1.0,1.0,4200.0,3834.0,314.0,200.0,deadline,56.0,0.329650366976,0.0,0.4,2400.0
0.40127388535,128.468214989,0.875891328378,1.0,1.0,1.0,4200.0,3834.0,314.0,200.0,deadline,56.0,0.329650366976,0.0,0.6,2400.0
0.455414012739,128.468214989,0.875891328378,1.0,1.0,1.0,4200.0,3834.0,314.0,200.0,deadline,56.0,0.329650366976,0.0,0.8,2400.0
0.477707006369,128.468214989,0.875891328378,1.0,1.0,1.0,4200.0,3834.0,314.0,200.0,deadline,56.0,0.329650366976,0.0,1.0,2400.0
0.0,91.133865118,0.998650554082,0.951564387962,1.0,1.0,4200.0,3834.0,314.0,200.0,fair,56.0,0.0239464269905,0.16939789191,0.0,2400.0
0.00636942675159,91.133865118,0.998650554082,0.951564387962,1.0,1.0,4200.0,3834.0,314.0,200.0,fair,56.0,0.0239464269905,0.16939789191,0.2,2400.0
0.0286624203822,91.133865118,0.998650554082,0.951564387962,1.0,1.0,4200.0,3834.0,314.0,200.0,fair,56.0,0.0239464269905,0.16939789191,0.4,2400.0
0.0859872611465,91.133865118,0.998650554082,0.951564387962,1.0,1.0,4200.0,3834.0,314.0,200.0,fair,56.0,0.0239464269905,0.16939789191,0.6,2400.0
0.175159235669,91.133865118,0.998650554082,0.951564387962,1.0,1.0,4200.0,3834.0,314.0,200.0,fair,56.0,0.0239464269905,0.16939789191,0.8,2400.0
0.31847133758,91.133865118,0.998650554082,0.951564387962,1.0,1.0,4200.0,3834.0,314.0,200.0,fair,56.0,0.0239464269905,0.16939789191,1.0,2400.0
0.0,98.9135580063,0.997732299538,0.994571777736,1.0,1.0,4200.0,3834.0,314.0,200.0,saware,56.0,0.0362063661007,0.03035244478,0.0,2400.0
0.0509554140127,98.9135580063,0.997732299538,0.994571777736,1.0,1.0,4200.0,3834.0,314.0,200.0,saware,56.0,0.0362063661007,0.03035244478,0.2,2400.0
0.226114649682,98.9135580063,0.997732299538,0.994571777736,1.0,1.0,4200.0,3834.0,314.0,200.0,saware,56.0,0.0362063661007,0.03035244478,0.4,2400.0
0.31847133758,98.9135580063,0.997732299538,0.994571777736,1.0,1.0,4200.0,3834.0,314.0,200.0,saware,56.0,0.0362063661007,0.03035244478,0.6,2400.0
0.369426751592,98.9135580063,0.997732299538,0.994571777736,1.0,1.0,4200.0,3834.0,314.0,200.0,saware,56.0,0.0362063661007,0.03035244478,0.8,2400.0
0.43949044586,98.9135580063,0.997732299538,0.994571777736,1.0,1.0,4200.0,3834.0,314.0,200.0,saware,56.0,0.0362063661007,0.03035244478,1.0,2400.0
0.0,123.996410131,0.0,0.46521156384,0.0,0.0,4200.0,3877.0,320.0,200.0,deadline,57.0,0.0,0.498428556542,0.0,2400.0
0.025,123.996410131,0.0,0.46521156384,0.0,0.0,4200.0,3877.0,320.0,200.0,deadline,57.0,0.0,0.498428556542,0.2,2400.0
0.0375,123.996410131,0.0,0.46521156384,0.0,0.0,4200.0,3877.0,320.0,200.0,deadline,57.0,0.0,0.498428556542,0.4,2400.0
0.05,123.996410131,0.0,0.46521156384,0.0,0.0,4200.0,3877.0,320.0,200.0,deadline,57.0,0.0,0.498428556542,0.6,2400.0
0.0625,123.996410131,0.0,0.46521156384,0.0,0.0,4200.0,3877.0,320.0,200.0,deadline,57.0,0.0,0.498428556542,0.8,2400.0
0.071875,123.996410131,0.0,0.46521156384,0.0,0.0,4200.0,3877.0,320.0,200.0,deadline,57.0,0.0,0.498428556542,1.0,2400.0
0.0,75.2906000614,0.9979036424,0.933486168354,1.0,1.0,4200.0,3877.0,320.0,200.0,fair,57.0,0.0345574899541,0.200163760508,0.0,2400.0
0.003125,75.2906000614,0.9979036424,0.933486168354,1.0,1.0,4200.0,3877.0,320.0,200.0,fair,57.0,0.0345574899541,0.200163760508,0.2,2400.0
0.0125,75.2906000614,0.9979036424,0.933486168354,1.0,1.0,4200.0,3877.0,320.0,200.0,fair,57.0,0.0345574899541,0.200163760508,0.4,2400.0
0.053125,75.2906000614,0.9979036424,0.933486168354,1.0,1.0,4200.0,3877.0,320.0,200.0,fair,57.0,0.0345574899541,0.200163760508,0.6,2400.0
0.10625,75.2906000614,0.9979036424,0.933486168354,1.0,1.0,4200.0,3877.0,320.0,200.0,fair,57.0,0.0345574899541,0.200163760508,0.8,2400.0
0.196875,75.2906000614,0.9979036424,0.933486168354,1.0,1.0,4200.0,3877.0,320.0,200.0,fair,57.0,0.0345574899541,0.200163760508,1.0,2400.0
0.0,98.9336810112,0.710467715588,0.908023782256,1.0,1.0,4200.0,3877.0,320.0,200.0,saware,57.0,0.451819725769,0.240148464344,0.0,2400.0
0.0,98.9336810112,0.710467715588,0.908023782256,1.0,1.0,4200.0,3877.0,320.0,200.0,saware,57.0,0.451819725769,0.240148464344,0.2,2400.0
0.0,98.9336810112,0.710467715588,0.908023782256,1.0,1.0,4200.0,3877.0,320.0,200.0,saware,57.0,0.451819725769,0.240148464344,0.4,2400.0
0.0,98.9336810112,0.710467715588,0.908023782256,1.0,1.0,4200.0,3877.0,320.0,200.0,saware,57.0,0.451819725769,0.240148464344,0.6,2400.0
0.0,98.9336810112,0.710467715588,0.908023782256,1.0,1.0,4200.0,3877.0,320.0,200.0,saware,57.0,0.451819725769,0.240148464344,0.8,2400.0
0.003125,98.9336810112,0.710467715588,0.908023782256,1.0,1.0,4200.0,3877.0,320.0,200.0,saware,57.0,0.451819725769,0.240148464344,1.0,2400.0
0.0,99.9512469769,0.856620467077,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,58.0,0.350380453055,0.0,0.0,2400.0
0.2375,99.9512469769,0.856620467077,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,58.0,0.350380453055,0.0,0.2,2400.0
0.371875,99.9512469769,0.856620467077,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,58.0,0.350380453055,0.0,0.4,2400.0
0.421875,99.9512469769,0.856620467077,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,58.0,0.350380453055,0.0,0.6,2400.0
0.46875,99.9512469769,0.856620467077,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,58.0,0.350380453055,0.0,0.8,2400.0
0.509375,99.9512469769,0.856620467077,1.0,1.0,1.0,4200.0,3880.0,320.0,200.0,deadline,58.0,0.350380453055,0.0,1.0,2400.0
0.0,79.4210569859,0.99902114373,0.959845223152,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,58.0,0.0220981103615,0.146020306412,0.0,2400.0
0.0,79.4210569859,0.99902114373,0.959845223152,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,58.0,0.0220981103615,0.146020306412,0.2,2400.0
0.00625,79.4210569859,0.99902114373,0.959845223152,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,58.0,0.0220981103615,0.146020306412,0.4,2400.0
0.025,79.4210569859,0.99902114373,0.959845223152,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,58.0,0.0220981103615,0.146020306412,0.6,2400.0
0.09375,79.4210569859,0.99902114373,0.959845223152,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,58.0,0.0220981103615,0.146020306412,0.8,2400.0
0.196875,79.4210569859,0.99902114373,0.959845223152,1.0,1.0,4200.0,3880.0,320.0,200.0,fair,58.0,0.0220981103615,0.146020306412,1.0,2400.0
0.0,83.3605320454,0.997653760824,0.995205379508,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,58.0,0.036313285517,0.0279897775416,0.0,2400.0
0.0125,83.3605320454,0.997653760824,0.995205379508,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,58.0,0.036313285517,0.0279897775416,0.2,2400.0
0.084375,83.3605320454,0.997653760824,0.995205379508,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,58.0,0.036313285517,0.0279897775416,0.4,2400.0
0.184375,83.3605320454,0.997653760824,0.995205379508,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,58.0,0.036313285517,0.0279897775416,0.6,2400.0
0.234375,83.3605320454,0.997653760824,0.995205379508,1.0,1.0,4200.0,3880.0,320.0,200.0,saware,58.0,0.036313285517,0.0279897775416,0.8,2400.0
